#[1]xEvo [2]T [3]Muu [4]Mud [5]Mus [6]Tau [7]E
19.6437 0.535436 0.0123642 0.0141303 0 56.2165 1.28455
19.6687 0.53544 0.012364 0.0141301 0 56.3231 1.2846
19.6937 0.535445 0.0123638 0.0141298 0 56.4298 1.28464
19.7187 0.535449 0.0123636 0.0141296 0 56.5365 1.28469
19.7437 0.535454 0.0123634 0.0141293 0 56.6433 1.28473
19.7687 0.535459 0.0123632 0.0141291 0 56.7502 1.28477
19.7937 0.535463 0.012363 0.0141289 0 56.8572 1.28482
19.8187 0.535468 0.0123627 0.0141286 0 56.9642 1.28486
19.8437 0.535472 0.0123625 0.0141284 0 57.0713 1.28491
19.8687 0.535477 0.0123623 0.0141281 0 57.1785 1.28495
19.8937 0.535481 0.0123621 0.0141279 0 57.2857 1.28499
19.9187 0.535486 0.0123619 0.0141277 0 57.393 1.28504
19.9437 0.53549 0.0123617 0.0141274 0 57.5004 1.28508
19.9687 0.535495 0.0123615 0.0141272 0 57.6078 1.28512
19.9937 0.535499 0.0123613 0.014127 0 57.7153 1.28517
20.0187 0.535504 0.0123611 0.0141267 0 57.8228 1.28521
20.0437 0.535508 0.0123609 0.0141265 0 57.9305 1.28525
20.0687 0.535513 0.0123607 0.0141262 0 58.0382 1.28529
20.0937 0.535517 0.0123605 0.014126 0 58.1459 1.28534
20.1187 0.535521 0.0123603 0.0141258 0 58.2537 1.28538
20.1437 0.535526 0.0123601 0.0141255 0 58.3616 1.28542
20.1687 0.53553 0.0123599 0.0141253 0 58.4696 1.28546
20.1937 0.535535 0.0123597 0.0141251 0 58.5776 1.28551
20.2187 0.535539 0.0123595 0.0141249 0 58.6857 1.28555
20.2437 0.535543 0.0123593 0.0141246 0 58.7939 1.28559
20.2687 0.535548 0.012359 0.0141244 0 58.9021 1.28563
20.2937 0.535552 0.0123588 0.0141242 0 59.0104 1.28567
20.3187 0.535556 0.0123586 0.0141239 0 59.1188 1.28571
20.3437 0.535561 0.0123584 0.0141237 0 59.2272 1.28576
20.3687 0.535565 0.0123582 0.0141235 0 59.3357 1.2858
20.3937 0.535569 0.0123581 0.0141233 0 59.4442 1.28584
20.4187 0.535574 0.0123579 0.014123 0 59.5529 1.28588
20.4437 0.535578 0.0123577 0.0141228 0 59.6615 1.28592
20.4687 0.535582 0.0123575 0.0141226 0 59.7703 1.28596
20.4937 0.535587 0.0123573 0.0141224 0 59.8791 1.286
20.5187 0.535591 0.0123571 0.0141221 0 59.988 1.28604
20.5437 0.535595 0.0123569 0.0141219 0 60.097 1.28608
20.5687 0.535599 0.0123567 0.0141217 0 60.206 1.28613
20.5937 0.535603 0.0123565 0.0141215 0 60.3151 1.28617
20.6187 0.535608 0.0123563 0.0141212 0 60.4242 1.28621
20.6437 0.535612 0.0123561 0.014121 0 60.5334 1.28625
20.6687 0.535616 0.0123559 0.0141208 0 60.6427 1.28629
20.6937 0.53562 0.0123557 0.0141206 0 60.7521 1.28633
20.7187 0.535624 0.0123555 0.0141204 0 60.8615 1.28637
20.7437 0.535629 0.0123553 0.0141201 0 60.971 1.28641
20.7687 0.535633 0.0123551 0.0141199 0 61.0805 1.28645
20.7937 0.535637 0.0123549 0.0141197 0 61.1901 1.28649
20.8187 0.535641 0.0123547 0.0141195 0 61.2998 1.28653
20.8437 0.535645 0.0123546 0.0141193 0 61.4095 1.28657
20.8687 0.535649 0.0123544 0.014119 0 61.5193 1.28661
20.8937 0.535653 0.0123542 0.0141188 0 61.6292 1.28665
20.9187 0.535657 0.012354 0.0141186 0 61.7392 1.28668
20.9437 0.535662 0.0123538 0.0141184 0 61.8492 1.28672
20.9687 0.535666 0.0123536 0.0141182 0 61.9592 1.28676
20.9937 0.53567 0.0123534 0.014118 0 62.0694 1.2868
21.0187 0.535674 0.0123532 0.0141178 0 62.1796 1.28684
21.0437 0.535678 0.0123531 0.0141175 0 62.2898 1.28688
21.0687 0.535682 0.0123529 0.0141173 0 62.4001 1.28692
21.0937 0.535686 0.0123527 0.0141171 0 62.5105 1.28696
21.1187 0.53569 0.0123525 0.0141169 0 62.621 1.287
21.1437 0.535694 0.0123523 0.0141167 0 62.7315 1.28703
21.1687 0.535698 0.0123521 0.0141165 0 62.8421 1.28707
21.1937 0.535702 0.0123519 0.0141163 0 62.9528 1.28711
21.2187 0.535706 0.0123518 0.0141161 0 63.0635 1.28715
21.2437 0.53571 0.0123516 0.0141159 0 63.1743 1.28719
21.2687 0.535714 0.0123514 0.0141156 0 63.2851 1.28723
21.2937 0.535718 0.0123512 0.0141154 0 63.396 1.28726
21.3187 0.535722 0.012351 0.0141152 0 63.507 1.2873
21.3437 0.535726 0.0123509 0.014115 0 63.6181 1.28734
21.3687 0.535729 0.0123507 0.0141148 0 63.7292 1.28738
21.3937 0.535733 0.0123505 0.0141146 0 63.8403 1.28741
21.4187 0.535737 0.0123503 0.0141144 0 63.9516 1.28745
21.4437 0.535741 0.0123501 0.0141142 0 64.0629 1.28749
21.4687 0.535745 0.01235 0.014114 0 64.1742 1.28753
21.4937 0.535749 0.0123498 0.0141138 0 64.2857 1.28756
21.5187 0.535753 0.0123496 0.0141136 0 64.3972 1.2876
21.5437 0.535757 0.0123494 0.0141134 0 64.5087 1.28764
21.5687 0.535761 0.0123492 0.0141132 0 64.6203 1.28767
21.5937 0.535764 0.0123491 0.014113 0 64.732 1.28771
21.6187 0.535768 0.0123489 0.0141128 0 64.8438 1.28775
21.6437 0.535772 0.0123487 0.0141126 0 64.9556 1.28779
21.6687 0.535776 0.0123485 0.0141124 0 65.0675 1.28782
21.6937 0.53578 0.0123484 0.0141122 0 65.1794 1.28786
21.7187 0.535783 0.0123482 0.014112 0 65.2914 1.2879
21.7437 0.535787 0.012348 0.0141118 0 65.4035 1.28793
21.7687 0.535791 0.0123478 0.0141116 0 65.5156 1.28797
21.7937 0.535795 0.0123477 0.0141114 0 65.6278 1.288
21.8187 0.535799 0.0123475 0.0141112 0 65.7401 1.28804
21.8437 0.535802 0.0123473 0.014111 0 65.8524 1.28808
21.8687 0.535806 0.0123471 0.0141108 0 65.9648 1.28811
21.8937 0.53581 0.012347 0.0141106 0 66.0773 1.28815
21.9187 0.535813 0.0123468 0.0141104 0 66.1898 1.28818
21.9437 0.535817 0.0123466 0.0141102 0 66.3024 1.28822
21.9687 0.535821 0.0123465 0.01411 0 66.415 1.28826
21.9937 0.535825 0.0123463 0.0141098 0 66.5277 1.28829
22.0187 0.535828 0.0123461 0.0141096 0 66.6405 1.28833
22.0437 0.535832 0.0123459 0.0141094 0 66.7534 1.28836
22.0687 0.535836 0.0123458 0.0141092 0 66.8663 1.2884
22.0937 0.535839 0.0123456 0.014109 0 66.9792 1.28843
22.1187 0.535843 0.0123454 0.0141088 0 67.0923 1.28847
22.1437 0.535847 0.0123453 0.0141086 0 67.2054 1.2885
22.1687 0.53585 0.0123451 0.0141085 0 67.3185 1.28854
22.1937 0.535854 0.0123449 0.0141083 0 67.4317 1.28857
22.2187 0.535858 0.0123448 0.0141081 0 67.545 1.28861
22.2437 0.535861 0.0123446 0.0141079 0 67.6584 1.28864
22.2687 0.535865 0.0123444 0.0141077 0 67.7718 1.28868
22.2937 0.535868 0.0123443 0.0141075 0 67.8852 1.28871
22.3187 0.535872 0.0123441 0.0141073 0 67.9988 1.28875
22.3437 0.535876 0.0123439 0.0141071 0 68.1124 1.28878
22.3687 0.535879 0.0123438 0.0141069 0 68.226 1.28882
22.3937 0.535883 0.0123436 0.0141067 0 68.3398 1.28885
22.4187 0.535886 0.0123434 0.0141066 0 68.4536 1.28888
22.4437 0.53589 0.0123433 0.0141064 0 68.5674 1.28892
22.4687 0.535893 0.0123431 0.0141062 0 68.6813 1.28895
22.4937 0.535897 0.012343 0.014106 0 68.7953 1.28899
22.5187 0.5359 0.0123428 0.0141058 0 68.9093 1.28902
22.5437 0.535904 0.0123426 0.0141056 0 69.0235 1.28905
22.5687 0.535908 0.0123425 0.0141054 0 69.1376 1.28909
22.5937 0.535911 0.0123423 0.0141053 0 69.2518 1.28912
22.6187 0.535915 0.0123421 0.0141051 0 69.3661 1.28916
22.6437 0.535918 0.012342 0.0141049 0 69.4805 1.28919
22.6687 0.535922 0.0123418 0.0141047 0 69.5949 1.28922
22.6937 0.535925 0.0123417 0.0141045 0 69.7094 1.28926
22.7187 0.535928 0.0123415 0.0141043 0 69.8239 1.28929
22.7437 0.535932 0.0123413 0.0141042 0 69.9385 1.28932
22.7687 0.535935 0.0123412 0.014104 0 70.0532 1.28936
22.7937 0.535939 0.012341 0.0141038 0 70.168 1.28939
22.8187 0.535942 0.0123409 0.0141036 0 70.2827 1.28942
22.8437 0.535946 0.0123407 0.0141034 0 70.3976 1.28946
22.8687 0.535949 0.0123405 0.0141033 0 70.5125 1.28949
22.8937 0.535953 0.0123404 0.0141031 0 70.6275 1.28952
22.9187 0.535956 0.0123402 0.0141029 0 70.7425 1.28955
22.9437 0.535959 0.0123401 0.0141027 0 70.8577 1.28959
22.9687 0.535963 0.0123399 0.0141025 0 70.9728 1.28962
22.9937 0.535966 0.0123398 0.0141024 0 71.0881 1.28965
23.0187 0.53597 0.0123396 0.0141022 0 71.2034 1.28968
23.0437 0.535973 0.0123395 0.014102 0 71.3187 1.28972
23.0687 0.535976 0.0123393 0.0141018 0 71.4341 1.28975
23.0937 0.53598 0.0123391 0.0141016 0 71.5496 1.28978
23.1187 0.535983 0.012339 0.0141015 0 71.6652 1.28981
23.1437 0.535986 0.0123388 0.0141013 0 71.7808 1.28985
23.1687 0.53599 0.0123387 0.0141011 0 71.8964 1.28988
23.1937 0.535993 0.0123385 0.0141009 0 72.0122 1.28991
23.2187 0.535996 0.0123384 0.0141008 0 72.1279 1.28994
23.2437 0.536 0.0123382 0.0141006 0 72.2438 1.28997
23.2687 0.536003 0.0123381 0.0141004 0 72.3597 1.29001
23.2937 0.536006 0.0123379 0.0141002 0 72.4757 1.29004
23.3187 0.53601 0.0123378 0.0141001 0 72.5917 1.29007
23.3437 0.536013 0.0123376 0.0140999 0 72.7078 1.2901
23.3687 0.536016 0.0123375 0.0140997 0 72.824 1.29013
23.3937 0.536019 0.0123373 0.0140996 0 72.9402 1.29016
23.4187 0.536023 0.0123372 0.0140994 0 73.0565 1.2902
23.4437 0.536026 0.012337 0.0140992 0 73.1729 1.29023
23.4687 0.536029 0.0123369 0.014099 0 73.2893 1.29026
23.4937 0.536032 0.0123367 0.0140989 0 73.4057 1.29029
23.5187 0.536036 0.0123366 0.0140987 0 73.5223 1.29032
23.5437 0.536039 0.0123364 0.0140985 0 73.6389 1.29035
23.5687 0.536042 0.0123363 0.0140984 0 73.7555 1.29038
23.5937 0.536045 0.0123361 0.0140982 0 73.8722 1.29041
23.6187 0.536049 0.012336 0.014098 0 73.989 1.29045
23.6437 0.536052 0.0123358 0.0140979 0 74.1059 1.29048
23.6687 0.536055 0.0123357 0.0140977 0 74.2228 1.29051
23.6937 0.536058 0.0123355 0.0140975 0 74.3397 1.29054
23.7187 0.536061 0.0123354 0.0140974 0 74.4567 1.29057
23.7437 0.536064 0.0123352 0.0140972 0 74.5738 1.2906
23.7687 0.536068 0.0123351 0.014097 0 74.691 1.29063
23.7937 0.536071 0.0123349 0.0140969 0 74.8082 1.29066
23.8187 0.536074 0.0123348 0.0140967 0 74.9255 1.29069
23.8437 0.536077 0.0123347 0.0140965 0 75.0428 1.29072
23.8687 0.53608 0.0123345 0.0140964 0 75.1602 1.29075
23.8937 0.536083 0.0123344 0.0140962 0 75.2776 1.29078
23.9187 0.536087 0.0123342 0.014096 0 75.3952 1.29081
23.9437 0.53609 0.0123341 0.0140959 0 75.5127 1.29084
23.9687 0.536093 0.0123339 0.0140957 0 75.6304 1.29087
23.9937 0.536096 0.0123338 0.0140955 0 75.7481 1.2909
24.0187 0.536099 0.0123337 0.0140954 0 75.8658 1.29093
24.0437 0.536102 0.0123335 0.0140952 0 75.9836 1.29096
24.0687 0.536105 0.0123334 0.014095 0 76.1015 1.29099
24.0937 0.536108 0.0123332 0.0140949 0 76.2195 1.29102
24.1187 0.536111 0.0123331 0.0140947 0 76.3375 1.29105
24.1437 0.536114 0.0123329 0.0140946 0 76.4555 1.29108
24.1687 0.536117 0.0123328 0.0140944 0 76.5737 1.29111
24.1937 0.536121 0.0123327 0.0140942 0 76.6918 1.29114
24.2187 0.536124 0.0123325 0.0140941 0 76.8101 1.29117
24.2437 0.536127 0.0123324 0.0140939 0 76.9284 1.2912
24.2687 0.53613 0.0123322 0.0140938 0 77.0468 1.29123
24.2937 0.536133 0.0123321 0.0140936 0 77.1652 1.29126
24.3187 0.536136 0.012332 0.0140934 0 77.2837 1.29129
24.3437 0.536139 0.0123318 0.0140933 0 77.4022 1.29131
24.3687 0.536142 0.0123317 0.0140931 0 77.5208 1.29134
24.3937 0.536145 0.0123315 0.014093 0 77.6395 1.29137
24.4187 0.536148 0.0123314 0.0140928 0 77.7582 1.2914
24.4437 0.536151 0.0123313 0.0140926 0 77.877 1.29143
24.4687 0.536154 0.0123311 0.0140925 0 77.9959 1.29146
24.4937 0.536157 0.012331 0.0140923 0 78.1148 1.29149
24.5187 0.53616 0.0123309 0.0140922 0 78.2338 1.29152
24.5437 0.536163 0.0123307 0.014092 0 78.3528 1.29155
24.5687 0.536166 0.0123306 0.0140919 0 78.4719 1.29157
24.5937 0.536169 0.0123304 0.0140917 0 78.591 1.2916
24.6187 0.536172 0.0123303 0.0140916 0 78.7103 1.29163
24.6437 0.536175 0.0123302 0.0140914 0 78.8295 1.29166
24.6687 0.536178 0.01233 0.0140912 0 78.9489 1.29169
24.6937 0.53618 0.0123299 0.0140911 0 79.0683 1.29172
24.7187 0.536183 0.0123298 0.0140909 0 79.1877 1.29174
24.7437 0.536186 0.0123296 0.0140908 0 79.3072 1.29177
24.7687 0.536189 0.0123295 0.0140906 0 79.4268 1.2918
24.7937 0.536192 0.0123294 0.0140905 0 79.5464 1.29183
24.8187 0.536195 0.0123292 0.0140903 0 79.6661 1.29186
24.8437 0.536198 0.0123291 0.0140902 0 79.7859 1.29188
24.8687 0.536201 0.012329 0.01409 0 79.9057 1.29191
24.8937 0.536204 0.0123288 0.0140899 0 80.0256 1.29194
24.9187 0.536207 0.0123287 0.0140897 0 80.1455 1.29197
24.9437 0.53621 0.0123286 0.0140896 0 80.2655 1.292
24.9687 0.536212 0.0123284 0.0140894 0 80.3856 1.29202
24.9937 0.536215 0.0123283 0.0140893 0 80.5057 1.29205
25.0187 0.536218 0.0123282 0.0140891 0 80.6258 1.29208
25.0437 0.536221 0.012328 0.014089 0 80.7461 1.29211
25.0687 0.536224 0.0123279 0.0140888 0 80.8664 1.29213
25.0937 0.536227 0.0123278 0.0140887 0 80.9867 1.29216
25.1187 0.53623 0.0123276 0.0140885 0 81.1071 1.29219
25.1437 0.536232 0.0123275 0.0140884 0 81.2276 1.29222
25.1687 0.536235 0.0123274 0.0140882 0 81.3481 1.29224
25.1937 0.536238 0.0123273 0.0140881 0 81.4687 1.29227
25.2187 0.536241 0.0123271 0.0140879 0 81.5894 1.2923
25.2437 0.536244 0.012327 0.0140878 0 81.7101 1.29233
25.2687 0.536246 0.0123269 0.0140876 0 81.8309 1.29235
25.2937 0.536249 0.0123267 0.0140875 0 81.9517 1.29238
25.3187 0.536252 0.0123266 0.0140873 0 82.0726 1.29241
25.3437 0.536255 0.0123265 0.0140872 0 82.1935 1.29243
25.3687 0.536258 0.0123264 0.014087 0 82.3145 1.29246
25.3937 0.53626 0.0123262 0.0140869 0 82.4356 1.29249
25.4187 0.536263 0.0123261 0.0140867 0 82.5567 1.29251
25.4437 0.536266 0.012326 0.0140866 0 82.6779 1.29254
25.4687 0.536269 0.0123258 0.0140865 0 82.7992 1.29257
25.4937 0.536271 0.0123257 0.0140863 0 82.9205 1.29259
25.5187 0.536274 0.0123256 0.0140862 0 83.0418 1.29262
25.5437 0.536277 0.0123255 0.014086 0 83.1632 1.29265
25.5687 0.53628 0.0123253 0.0140859 0 83.2847 1.29267
25.5937 0.536282 0.0123252 0.0140857 0 83.4063 1.2927
25.6187 0.536285 0.0123251 0.0140856 0 83.5279 1.29273
25.6437 0.536288 0.012325 0.0140854 0 83.6495 1.29275
25.6687 0.536291 0.0123248 0.0140853 0 83.7712 1.29278
25.6937 0.536293 0.0123247 0.0140852 0 83.893 1.2928
25.7187 0.536296 0.0123246 0.014085 0 84.0149 1.29283
25.7437 0.536299 0.0123245 0.0140849 0 84.1367 1.29286
25.7687 0.536301 0.0123243 0.0140847 0 84.2587 1.29288
25.7937 0.536304 0.0123242 0.0140846 0 84.3807 1.29291
25.8187 0.536307 0.0123241 0.0140844 0 84.5028 1.29293
25.8437 0.53631 0.012324 0.0140843 0 84.6249 1.29296
25.8687 0.536312 0.0123238 0.0140842 0 84.7471 1.29299
25.8937 0.536315 0.0123237 0.014084 0 84.8693 1.29301
25.9187 0.536318 0.0123236 0.0140839 0 84.9917 1.29304
25.9437 0.53632 0.0123235 0.0140837 0 85.114 1.29306
25.9687 0.536323 0.0123234 0.0140836 0 85.2364 1.29309
25.9937 0.536326 0.0123232 0.0140835 0 85.3589 1.29311
26.0187 0.536328 0.0123231 0.0140833 0 85.4815 1.29314
26.0437 0.536331 0.012323 0.0140832 0 85.6041 1.29317
26.0687 0.536333 0.0123229 0.0140831 0 85.7267 1.29319
26.0937 0.536336 0.0123228 0.0140829 0 85.8494 1.29322
26.1187 0.536339 0.0123226 0.0140828 0 85.9722 1.29324
26.1437 0.536341 0.0123225 0.0140826 0 86.095 1.29327
26.1687 0.536344 0.0123224 0.0140825 0 86.2179 1.29329
26.1937 0.536347 0.0123223 0.0140824 0 86.3409 1.29332
26.2187 0.536349 0.0123222 0.0140822 0 86.4639 1.29334
26.2437 0.536352 0.012322 0.0140821 0 86.587 1.29337
26.2687 0.536354 0.0123219 0.014082 0 86.7101 1.29339
26.2937 0.536357 0.0123218 0.0140818 0 86.8333 1.29342
26.3187 0.53636 0.0123217 0.0140817 0 86.9565 1.29344
26.3437 0.536362 0.0123216 0.0140815 0 87.0798 1.29347
26.3687 0.536365 0.0123214 0.0140814 0 87.2032 1.29349
26.3937 0.536367 0.0123213 0.0140813 0 87.3266 1.29352
26.4187 0.53637 0.0123212 0.0140811 0 87.4501 1.29354
26.4437 0.536372 0.0123211 0.014081 0 87.5736 1.29357
26.4687 0.536375 0.012321 0.0140809 0 87.6972 1.29359
26.4937 0.536378 0.0123208 0.0140807 0 87.8208 1.29362
26.5187 0.53638 0.0123207 0.0140806 0 87.9445 1.29364
26.5437 0.536383 0.0123206 0.0140805 0 88.0683 1.29366
26.5687 0.536385 0.0123205 0.0140803 0 88.1921 1.29369
26.5937 0.536388 0.0123204 0.0140802 0 88.316 1.29371
26.6187 0.53639 0.0123203 0.0140801 0 88.4399 1.29374
26.6437 0.536393 0.0123201 0.0140799 0 88.5639 1.29376
26.6687 0.536395 0.01232 0.0140798 0 88.688 1.29379
26.6937 0.536398 0.0123199 0.0140797 0 88.8121 1.29381
26.7187 0.5364 0.0123198 0.0140795 0 88.9363 1.29384
26.7437 0.536403 0.0123197 0.0140794 0 89.0605 1.29386
26.7687 0.536405 0.0123196 0.0140793 0 89.1848 1.29388
26.7937 0.536408 0.0123195 0.0140791 0 89.3091 1.29391
26.8187 0.53641 0.0123193 0.014079 0 89.4335 1.29393
26.8437 0.536413 0.0123192 0.0140789 0 89.558 1.29396
26.8687 0.536415 0.0123191 0.0140788 0 89.6825 1.29398
26.8937 0.536418 0.012319 0.0140786 0 89.8071 1.294
26.9187 0.53642 0.0123189 0.0140785 0 89.9317 1.29403
26.9437 0.536423 0.0123188 0.0140784 0 90.0564 1.29405
26.9687 0.536425 0.0123187 0.0140782 0 90.1812 1.29408
26.9937 0.536428 0.0123185 0.0140781 0 90.306 1.2941
27.0187 0.53643 0.0123184 0.014078 0 90.4308 1.29412
27.0437 0.536433 0.0123183 0.0140779 0 90.5557 1.29415
27.0687 0.536435 0.0123182 0.0140777 0 90.6807 1.29417
27.0937 0.536437 0.0123181 0.0140776 0 90.8058 1.29419
27.1187 0.53644 0.012318 0.0140775 0 90.9308 1.29422
27.1437 0.536442 0.0123179 0.0140773 0 91.056 1.29424
27.1687 0.536445 0.0123178 0.0140772 0 91.1812 1.29426
27.1937 0.536447 0.0123177 0.0140771 0 91.3065 1.29429
27.2187 0.53645 0.0123175 0.014077 0 91.4318 1.29431
27.2437 0.536452 0.0123174 0.0140768 0 91.5572 1.29433
27.2687 0.536454 0.0123173 0.0140767 0 91.6826 1.29436
27.2937 0.536457 0.0123172 0.0140766 0 91.8081 1.29438
27.3187 0.536459 0.0123171 0.0140765 0 91.9337 1.2944
27.3437 0.536462 0.012317 0.0140763 0 92.0593 1.29443
27.3687 0.536464 0.0123169 0.0140762 0 92.1849 1.29445
27.3937 0.536466 0.0123168 0.0140761 0 92.3106 1.29447
27.4187 0.536469 0.0123167 0.014076 0 92.4364 1.2945
27.4437 0.536471 0.0123165 0.0140758 0 92.5623 1.29452
27.4687 0.536473 0.0123164 0.0140757 0 92.6882 1.29454
27.4937 0.536476 0.0123163 0.0140756 0 92.8141 1.29456
27.5187 0.536478 0.0123162 0.0140755 0 92.9401 1.29459
27.5437 0.536481 0.0123161 0.0140753 0 93.0662 1.29461
27.5687 0.536483 0.012316 0.0140752 0 93.1923 1.29463
27.5937 0.536485 0.0123159 0.0140751 0 93.3185 1.29466
27.6187 0.536488 0.0123158 0.014075 0 93.4447 1.29468
27.6437 0.53649 0.0123157 0.0140748 0 93.571 1.2947
27.6687 0.536492 0.0123156 0.0140747 0 93.6974 1.29472
27.6937 0.536495 0.0123155 0.0140746 0 93.8238 1.29475
27.7187 0.536497 0.0123154 0.0140745 0 93.9502 1.29477
27.7437 0.536499 0.0123153 0.0140743 0 94.0767 1.29479
27.7687 0.536502 0.0123151 0.0140742 0 94.2033 1.29481
27.7937 0.536504 0.012315 0.0140741 0 94.3299 1.29484
27.8187 0.536506 0.0123149 0.014074 0 94.4566 1.29486
27.8437 0.536509 0.0123148 0.0140739 0 94.5834 1.29488
27.8687 0.536511 0.0123147 0.0140737 0 94.7102 1.2949
27.8937 0.536513 0.0123146 0.0140736 0 94.837 1.29493
27.9187 0.536516 0.0123145 0.0140735 0 94.964 1.29495
27.9437 0.536518 0.0123144 0.0140734 0 95.0909 1.29497
27.9687 0.53652 0.0123143 0.0140733 0 95.218 1.29499
27.9937 0.536522 0.0123142 0.0140731 0 95.345 1.29501
28.0187 0.536525 0.0123141 0.014073 0 95.4722 1.29504
28.0437 0.536527 0.012314 0.0140729 0 95.5994 1.29506
28.0687 0.536529 0.0123139 0.0140728 0 95.7266 1.29508
28.0937 0.536532 0.0123138 0.0140727 0 95.854 1.2951
28.1187 0.536534 0.0123137 0.0140725 0 95.9813 1.29512
28.1437 0.536536 0.0123136 0.0140724 0 96.1087 1.29515
28.1687 0.536538 0.0123135 0.0140723 0 96.2362 1.29517
28.1937 0.536541 0.0123134 0.0140722 0 96.3638 1.29519
28.2187 0.536543 0.0123133 0.0140721 0 96.4914 1.29521
28.2437 0.536545 0.0123132 0.0140719 0 96.619 1.29523
28.2687 0.536547 0.0123131 0.0140718 0 96.7467 1.29525
28.2937 0.53655 0.0123129 0.0140717 0 96.8745 1.29528
28.3187 0.536552 0.0123128 0.0140716 0 97.0023 1.2953
28.3437 0.536554 0.0123127 0.0140715 0 97.1302 1.29532
28.3687 0.536556 0.0123126 0.0140714 0 97.2581 1.29534
28.3937 0.536558 0.0123125 0.0140712 0 97.3861 1.29536
28.4187 0.536561 0.0123124 0.0140711 0 97.5141 1.29538
28.4437 0.536563 0.0123123 0.014071 0 97.6422 1.2954
28.4687 0.536565 0.0123122 0.0140709 0 97.7704 1.29543
28.4937 0.536567 0.0123121 0.0140708 0 97.8986 1.29545
28.5187 0.53657 0.012312 0.0140707 0 98.0269 1.29547
28.5437 0.536572 0.0123119 0.0140705 0 98.1552 1.29549
28.5687 0.536574 0.0123118 0.0140704 0 98.2836 1.29551
28.5937 0.536576 0.0123117 0.0140703 0 98.412 1.29553
28.6187 0.536578 0.0123116 0.0140702 0 98.5405 1.29555
28.6437 0.53658 0.0123115 0.0140701 0 98.669 1.29557
28.6687 0.536583 0.0123114 0.01407 0 98.7976 1.2956
28.6937 0.536585 0.0123113 0.0140699 0 98.9263 1.29562
28.7187 0.536587 0.0123112 0.0140697 0 99.055 1.29564
28.7437 0.536589 0.0123111 0.0140696 0 99.1838 1.29566
28.7687 0.536591 0.012311 0.0140695 0 99.3126 1.29568
28.7937 0.536594 0.0123109 0.0140694 0 99.4415 1.2957
28.8187 0.536596 0.0123108 0.0140693 0 99.5704 1.29572
28.8437 0.536598 0.0123107 0.0140692 0 99.6994 1.29574
28.8687 0.5366 0.0123106 0.0140691 0 99.8285 1.29576
28.8937 0.536602 0.0123105 0.014069 0 99.9576 1.29578
28.9187 0.536604 0.0123104 0.0140688 0 100.087 1.2958
28.9437 0.536606 0.0123103 0.0140687 0 100.216 1.29582
28.9687 0.536609 0.0123102 0.0140686 0 100.345 1.29585
28.9937 0.536611 0.0123101 0.0140685 0 100.475 1.29587
29.0187 0.536613 0.01231 0.0140684 0 100.604 1.29589
29.0437 0.536615 0.0123099 0.0140683 0 100.733 1.29591
29.0687 0.536617 0.0123099 0.0140682 0 100.863 1.29593
29.0937 0.536619 0.0123098 0.0140681 0 100.992 1.29595
29.1187 0.536621 0.0123097 0.014068 0 101.122 1.29597
29.1437 0.536623 0.0123096 0.0140678 0 101.252 1.29599
29.1687 0.536626 0.0123095 0.0140677 0 101.381 1.29601
29.1937 0.536628 0.0123094 0.0140676 0 101.511 1.29603
29.2187 0.53663 0.0123093 0.0140675 0 101.641 1.29605
29.2437 0.536632 0.0123092 0.0140674 0 101.771 1.29607
29.2687 0.536634 0.0123091 0.0140673 0 101.901 1.29609
29.2937 0.536636 0.012309 0.0140672 0 102.031 1.29611
29.3187 0.536638 0.0123089 0.0140671 0 102.161 1.29613
29.3437 0.53664 0.0123088 0.014067 0 102.291 1.29615
29.3687 0.536642 0.0123087 0.0140669 0 102.421 1.29617
29.3937 0.536644 0.0123086 0.0140667 0 102.551 1.29619
29.4187 0.536646 0.0123085 0.0140666 0 102.682 1.29621
29.4437 0.536648 0.0123084 0.0140665 0 102.812 1.29623
29.4687 0.536651 0.0123083 0.0140664 0 102.942 1.29625
29.4937 0.536653 0.0123082 0.0140663 0 103.073 1.29627
29.5187 0.536655 0.0123081 0.0140662 0 103.203 1.29629
29.5437 0.536657 0.012308 0.0140661 0 103.334 1.29631
29.5687 0.536659 0.0123079 0.014066 0 103.464 1.29633
29.5937 0.536661 0.0123078 0.0140659 0 103.595 1.29635
29.6187 0.536663 0.0123078 0.0140658 0 103.726 1.29637
29.6437 0.536665 0.0123077 0.0140657 0 103.856 1.29639
29.6687 0.536667 0.0123076 0.0140656 0 103.987 1.29641
29.6937 0.536669 0.0123075 0.0140655 0 104.118 1.29643
29.7187 0.536671 0.0123074 0.0140653 0 104.249 1.29645
29.7437 0.536673 0.0123073 0.0140652 0 104.38 1.29647
29.7687 0.536675 0.0123072 0.0140651 0 104.511 1.29649
29.7937 0.536677 0.0123071 0.014065 0 104.642 1.29651
29.8187 0.536679 0.012307 0.0140649 0 104.773 1.29653
29.8437 0.536681 0.0123069 0.0140648 0 104.904 1.29655
29.8687 0.536683 0.0123068 0.0140647 0 105.036 1.29657
29.8937 0.536685 0.0123067 0.0140646 0 105.167 1.29658
29.9187 0.536687 0.0123066 0.0140645 0 105.298 1.2966
29.9437 0.536689 0.0123065 0.0140644 0 105.43 1.29662
29.9687 0.536691 0.0123065 0.0140643 0 105.561 1.29664
29.9937 0.536693 0.0123064 0.0140642 0 105.693 1.29666
