#[1]xEvo [2]E [3]PT [4]PL [5]Nu [6]Nd [7]Ns [8]Tau
19.9187 1.27322 0.435863 0.401494 0.0177245 0.0202566 0 57.6542
19.9437 1.27326 0.435863 0.401537 0.0177245 0.0202566 0 57.7621
19.9687 1.27331 0.435864 0.401579 0.0177245 0.0202566 0 57.87
19.9937 1.27335 0.435864 0.401621 0.0177245 0.0202566 0 57.978
20.0187 1.27339 0.435864 0.401663 0.0177245 0.0202566 0 58.086
20.0437 1.27343 0.435864 0.401705 0.0177245 0.0202566 0 58.1941
20.0687 1.27348 0.435864 0.401747 0.0177245 0.0202566 0 58.3023
20.0937 1.27352 0.435865 0.401789 0.0177245 0.0202566 0 58.4106
20.1187 1.27356 0.435865 0.401831 0.0177245 0.0202566 0 58.5189
20.1437 1.2736 0.435865 0.401872 0.0177245 0.0202566 0 58.6273
20.1687 1.27364 0.435865 0.401914 0.0177245 0.0202566 0 58.7357
20.1937 1.27369 0.435865 0.401955 0.0177245 0.0202566 0 58.8442
20.2187 1.27373 0.435866 0.401996 0.0177245 0.0202566 0 58.9528
20.2437 1.27377 0.435866 0.402037 0.0177245 0.0202566 0 59.0615
20.2687 1.27381 0.435866 0.402079 0.0177245 0.0202566 0 59.1702
20.2937 1.27385 0.435866 0.40212 0.0177245 0.0202566 0 59.279
20.3187 1.27389 0.435866 0.40216 0.0177245 0.0202566 0 59.3878
20.3437 1.27393 0.435866 0.402201 0.0177245 0.0202566 0 59.4967
20.3687 1.27398 0.435867 0.402242 0.0177245 0.0202566 0 59.6057
20.3937 1.27402 0.435867 0.402282 0.0177245 0.0202566 0 59.7148
20.4187 1.27406 0.435867 0.402323 0.0177245 0.0202566 0 59.8239
20.4437 1.2741 0.435867 0.402363 0.0177245 0.0202566 0 59.9331
20.4687 1.27414 0.435867 0.402404 0.0177245 0.0202566 0 60.0423
20.4937 1.27418 0.435868 0.402444 0.0177245 0.0202566 0 60.1516
20.5187 1.27422 0.435868 0.402484 0.0177245 0.0202566 0 60.261
20.5437 1.27426 0.435868 0.402524 0.0177245 0.0202566 0 60.3704
20.5687 1.2743 0.435868 0.402564 0.0177245 0.0202566 0 60.48
20.5937 1.27434 0.435868 0.402604 0.0177245 0.0202566 0 60.5895
20.6187 1.27438 0.435868 0.402643 0.0177245 0.0202566 0 60.6992
20.6437 1.27442 0.435869 0.402683 0.0177245 0.0202566 0 60.8089
20.6687 1.27446 0.435869 0.402723 0.0177245 0.0202566 0 60.9187
20.6937 1.2745 0.435869 0.402762 0.0177245 0.0202566 0 61.0285
20.7187 1.27454 0.435869 0.402801 0.0177245 0.0202566 0 61.1384
20.7437 1.27458 0.435869 0.402841 0.0177245 0.0202566 0 61.2484
20.7687 1.27462 0.435869 0.40288 0.0177245 0.0202566 0 61.3584
20.7937 1.27466 0.43587 0.402919 0.0177245 0.0202566 0 61.4685
20.8187 1.2747 0.43587 0.402958 0.0177245 0.0202566 0 61.5787
20.8437 1.27474 0.43587 0.402997 0.0177245 0.0202566 0 61.689
20.8687 1.27478 0.43587 0.403035 0.0177245 0.0202566 0 61.7993
20.8937 1.27481 0.43587 0.403074 0.0177245 0.0202566 0 61.9096
20.9187 1.27485 0.43587 0.403113 0.0177245 0.0202566 0 62.0201
20.9437 1.27489 0.435871 0.403151 0.0177245 0.0202566 0 62.1306
20.9687 1.27493 0.435871 0.40319 0.0177245 0.0202566 0 62.2411
20.9937 1.27497 0.435871 0.403228 0.0177245 0.0202566 0 62.3518
21.0187 1.27501 0.435871 0.403266 0.0177245 0.0202566 0 62.4625
21.0437 1.27505 0.435871 0.403304 0.0177245 0.0202566 0 62.5732
21.0687 1.27509 0.435871 0.403343 0.0177245 0.0202566 0 62.684
21.0937 1.27512 0.435872 0.403381 0.0177245 0.0202566 0 62.7949
21.1187 1.27516 0.435872 0.403418 0.0177245 0.0202566 0 62.9059
21.1437 1.2752 0.435872 0.403456 0.0177245 0.0202566 0 63.0169
21.1687 1.27524 0.435872 0.403494 0.0177245 0.0202566 0 63.128
21.1937 1.27528 0.435872 0.403532 0.0177245 0.0202566 0 63.2392
21.2187 1.27531 0.435872 0.403569 0.0177245 0.0202566 0 63.3504
21.2437 1.27535 0.435873 0.403607 0.0177245 0.0202566 0 63.4617
21.2687 1.27539 0.435873 0.403644 0.0177245 0.0202566 0 63.573
21.2937 1.27543 0.435873 0.403681 0.0177245 0.0202566 0 63.6844
21.3187 1.27546 0.435873 0.403718 0.0177245 0.0202566 0 63.7959
21.3437 1.2755 0.435873 0.403756 0.0177245 0.0202566 0 63.9075
21.3687 1.27554 0.435873 0.403793 0.0177245 0.0202566 0 64.0191
21.3937 1.27558 0.435874 0.40383 0.0177245 0.0202566 0 64.1307
21.4187 1.27561 0.435874 0.403866 0.0177245 0.0202566 0 64.2425
21.4437 1.27565 0.435874 0.403903 0.0177245 0.0202566 0 64.3543
21.4687 1.27569 0.435874 0.40394 0.0177245 0.0202566 0 64.4662
21.4937 1.27572 0.435874 0.403976 0.0177245 0.0202566 0 64.5781
21.5187 1.27576 0.435874 0.404013 0.0177245 0.0202566 0 64.6901
21.5437 1.2758 0.435874 0.404049 0.0177245 0.0202566 0 64.8022
21.5687 1.27583 0.435875 0.404086 0.0177245 0.0202566 0 64.9143
21.5937 1.27587 0.435875 0.404122 0.0177245 0.0202566 0 65.0265
21.6187 1.27591 0.435875 0.404158 0.0177245 0.0202566 0 65.1387
21.6437 1.27594 0.435875 0.404194 0.0177245 0.0202566 0 65.2511
21.6687 1.27598 0.435875 0.40423 0.0177245 0.0202566 0 65.3634
21.6937 1.27602 0.435875 0.404266 0.0177245 0.0202566 0 65.4759
21.7187 1.27605 0.435875 0.404302 0.0177245 0.0202566 0 65.5884
21.7437 1.27609 0.435876 0.404338 0.0177245 0.0202566 0 65.701
21.7687 1.27613 0.435876 0.404374 0.0177245 0.0202566 0 65.8136
21.7937 1.27616 0.435876 0.404409 0.0177245 0.0202566 0 65.9263
21.8187 1.2762 0.435876 0.404445 0.0177245 0.0202566 0 66.0391
21.8437 1.27623 0.435876 0.40448 0.0177245 0.0202566 0 66.1519
21.8687 1.27627 0.435876 0.404516 0.0177245 0.0202566 0 66.2648
21.8937 1.2763 0.435877 0.404551 0.0177245 0.0202566 0 66.3778
21.9187 1.27634 0.435877 0.404586 0.0177245 0.0202566 0 66.4908
21.9437 1.27637 0.435877 0.404621 0.0177245 0.0202566 0 66.6039
21.9687 1.27641 0.435877 0.404656 0.0177245 0.0202566 0 66.7171
21.9937 1.27645 0.435877 0.404691 0.0177245 0.0202566 0 66.8303
22.0187 1.27648 0.435877 0.404726 0.0177245 0.0202566 0 66.9436
22.0437 1.27652 0.435877 0.404761 0.0177245 0.0202566 0 67.0569
22.0687 1.27655 0.435878 0.404796 0.0177245 0.0202566 0 67.1704
22.0937 1.27659 0.435878 0.404831 0.0177245 0.0202566 0 67.2838
22.1187 1.27662 0.435878 0.404865 0.0177245 0.0202566 0 67.3974
22.1437 1.27666 0.435878 0.4049 0.0177245 0.0202566 0 67.511
22.1687 1.27669 0.435878 0.404934 0.0177245 0.0202566 0 67.6247
22.1937 1.27672 0.435878 0.404968 0.0177245 0.0202566 0 67.7384
22.2187 1.27676 0.435878 0.405003 0.0177245 0.0202566 0 67.8522
22.2437 1.27679 0.435878 0.405037 0.0177245 0.0202566 0 67.966
22.2687 1.27683 0.435879 0.405071 0.0177245 0.0202566 0 68.08
22.2937 1.27686 0.435879 0.405105 0.0177245 0.0202566 0 68.1939
22.3187 1.2769 0.435879 0.405139 0.0177245 0.0202566 0 68.308
22.3437 1.27693 0.435879 0.405173 0.0177245 0.0202566 0 68.4221
22.3687 1.27697 0.435879 0.405207 0.0177245 0.0202566 0 68.5363
22.3937 1.277 0.435879 0.405241 0.0177245 0.0202566 0 68.6505
22.4187 1.27703 0.435879 0.405274 0.0177245 0.0202566 0 68.7648
22.4437 1.27707 0.43588 0.405308 0.0177245 0.0202566 0 68.8792
22.4687 1.2771 0.43588 0.405342 0.0177245 0.0202566 0 68.9936
22.4937 1.27713 0.43588 0.405375 0.0177245 0.0202566 0 69.1081
22.5187 1.27717 0.43588 0.405408 0.0177245 0.0202566 0 69.2227
22.5437 1.2772 0.43588 0.405442 0.0177245 0.0202566 0 69.3373
22.5687 1.27724 0.43588 0.405475 0.0177245 0.0202566 0 69.452
22.5937 1.27727 0.43588 0.405508 0.0177245 0.0202566 0 69.5667
22.6187 1.2773 0.43588 0.405541 0.0177245 0.0202566 0 69.6815
22.6437 1.27734 0.435881 0.405574 0.0177245 0.0202566 0 69.7964
22.6687 1.27737 0.435881 0.405607 0.0177245 0.0202566 0 69.9114
22.6937 1.2774 0.435881 0.40564 0.0177245 0.0202566 0 70.0264
22.7187 1.27744 0.435881 0.405673 0.0177245 0.0202566 0 70.1414
22.7437 1.27747 0.435881 0.405706 0.0177245 0.0202566 0 70.2565
22.7687 1.2775 0.435881 0.405739 0.0177245 0.0202566 0 70.3717
22.7937 1.27753 0.435881 0.405771 0.0177245 0.0202566 0 70.487
22.8187 1.27757 0.435882 0.405804 0.0177245 0.0202566 0 70.6023
22.8437 1.2776 0.435882 0.405836 0.0177245 0.0202566 0 70.7177
22.8687 1.27763 0.435882 0.405869 0.0177245 0.0202566 0 70.8331
22.8937 1.27766 0.435882 0.405901 0.0177245 0.0202566 0 70.9486
22.9187 1.2777 0.435882 0.405933 0.0177245 0.0202566 0 71.0642
22.9437 1.27773 0.435882 0.405965 0.0177245 0.0202566 0 71.1798
22.9687 1.27776 0.435882 0.405997 0.0177245 0.0202566 0 71.2955
22.9937 1.27779 0.435882 0.40603 0.0177245 0.0202566 0 71.4112
23.0187 1.27783 0.435882 0.406062 0.0177245 0.0202566 0 71.5271
23.0437 1.27786 0.435883 0.406093 0.0177245 0.0202566 0 71.6429
23.0687 1.27789 0.435883 0.406125 0.0177245 0.0202566 0 71.7589
23.0937 1.27792 0.435883 0.406157 0.0177245 0.0202566 0 71.8749
23.1187 1.27795 0.435883 0.406189 0.0177245 0.0202566 0 71.9909
23.1437 1.27799 0.435883 0.40622 0.0177245 0.0202566 0 72.1071
23.1687 1.27802 0.435883 0.406252 0.0177245 0.0202566 0 72.2233
23.1937 1.27805 0.435883 0.406284 0.0177245 0.0202566 0 72.3395
23.2187 1.27808 0.435883 0.406315 0.0177245 0.0202566 0 72.4558
23.2437 1.27811 0.435884 0.406346 0.0177245 0.0202566 0 72.5722
23.2687 1.27815 0.435884 0.406378 0.0177245 0.0202566 0 72.6886
23.2937 1.27818 0.435884 0.406409 0.0177245 0.0202566 0 72.8051
23.3187 1.27821 0.435884 0.40644 0.0177245 0.0202566 0 72.9217
23.3437 1.27824 0.435884 0.406471 0.0177245 0.0202566 0 73.0383
23.3687 1.27827 0.435884 0.406502 0.0177245 0.0202566 0 73.155
23.3937 1.2783 0.435884 0.406533 0.0177245 0.0202566 0 73.2718
23.4187 1.27833 0.435884 0.406564 0.0177245 0.0202566 0 73.3886
23.4437 1.27836 0.435885 0.406595 0.0177245 0.0202566 0 73.5055
23.4687 1.2784 0.435885 0.406626 0.0177245 0.0202566 0 73.6224
23.4937 1.27843 0.435885 0.406657 0.0177245 0.0202566 0 73.7394
23.5187 1.27846 0.435885 0.406687 0.0177245 0.0202566 0 73.8565
23.5437 1.27849 0.435885 0.406718 0.0177245 0.0202566 0 73.9736
23.5687 1.27852 0.435885 0.406748 0.0177245 0.0202566 0 74.0908
23.5937 1.27855 0.435885 0.406779 0.0177245 0.0202566 0 74.208
23.6187 1.27858 0.435885 0.406809 0.0177245 0.0202566 0 74.3253
23.6437 1.27861 0.435885 0.40684 0.0177245 0.0202566 0 74.4427
23.6687 1.27864 0.435886 0.40687 0.0177245 0.0202566 0 74.5601
23.6937 1.27867 0.435886 0.4069 0.0177245 0.0202566 0 74.6776
23.7187 1.2787 0.435886 0.40693 0.0177245 0.0202566 0 74.7952
23.7437 1.27873 0.435886 0.40696 0.0177245 0.0202566 0 74.9128
23.7687 1.27876 0.435886 0.40699 0.0177245 0.0202566 0 75.0305
23.7937 1.27879 0.435886 0.40702 0.0177245 0.0202566 0 75.1482
23.8187 1.27882 0.435886 0.40705 0.0177245 0.0202566 0 75.266
23.8437 1.27885 0.435886 0.40708 0.0177245 0.0202566 0 75.3839
23.8687 1.27888 0.435886 0.40711 0.0177245 0.0202566 0 75.5018
23.8937 1.27891 0.435887 0.40714 0.0177245 0.0202566 0 75.6198
23.9187 1.27894 0.435887 0.407169 0.0177245 0.0202566 0 75.7378
23.9437 1.27897 0.435887 0.407199 0.0177245 0.0202566 0 75.8559
23.9687 1.279 0.435887 0.407228 0.0177245 0.0202566 0 75.9741
23.9937 1.27903 0.435887 0.407258 0.0177245 0.0202566 0 76.0923
24.0187 1.27906 0.435887 0.407287 0.0177245 0.0202566 0 76.2106
24.0437 1.27909 0.435887 0.407317 0.0177245 0.0202566 0 76.329
24.0687 1.27912 0.435887 0.407346 0.0177245 0.0202566 0 76.4474
24.0937 1.27915 0.435887 0.407375 0.0177245 0.0202566 0 76.5658
24.1187 1.27918 0.435888 0.407404 0.0177245 0.0202566 0 76.6844
24.1437 1.27921 0.435888 0.407433 0.0177245 0.0202566 0 76.803
24.1687 1.27924 0.435888 0.407463 0.0177245 0.0202566 0 76.9216
24.1937 1.27927 0.435888 0.407492 0.0177245 0.0202566 0 77.0404
24.2187 1.2793 0.435888 0.40752 0.0177245 0.0202566 0 77.1591
24.2437 1.27933 0.435888 0.407549 0.0177245 0.0202566 0 77.278
24.2687 1.27935 0.435888 0.407578 0.0177245 0.0202566 0 77.3969
24.2937 1.27938 0.435888 0.407607 0.0177245 0.0202566 0 77.5158
24.3187 1.27941 0.435888 0.407636 0.0177245 0.0202566 0 77.6349
24.3437 1.27944 0.435888 0.407664 0.0177245 0.0202566 0 77.754
24.3687 1.27947 0.435889 0.407693 0.0177245 0.0202566 0 77.8731
24.3937 1.2795 0.435889 0.407721 0.0177245 0.0202566 0 77.9923
24.4187 1.27953 0.435889 0.40775 0.0177245 0.0202566 0 78.1116
24.4437 1.27956 0.435889 0.407778 0.0177245 0.0202566 0 78.2309
24.4687 1.27958 0.435889 0.407807 0.0177245 0.0202566 0 78.3503
24.4937 1.27961 0.435889 0.407835 0.0177245 0.0202566 0 78.4697
24.5187 1.27964 0.435889 0.407863 0.0177245 0.0202566 0 78.5893
24.5437 1.27967 0.435889 0.407891 0.0177245 0.0202566 0 78.7088
24.5687 1.2797 0.435889 0.40792 0.0177245 0.0202566 0 78.8285
24.5937 1.27973 0.435889 0.407948 0.0177245 0.0202566 0 78.9481
24.6187 1.27975 0.43589 0.407976 0.0177245 0.0202566 0 79.0679
24.6437 1.27978 0.43589 0.408004 0.0177245 0.0202566 0 79.1877
24.6687 1.27981 0.43589 0.408032 0.0177245 0.0202566 0 79.3076
24.6937 1.27984 0.43589 0.408059 0.0177245 0.0202566 0 79.4275
24.7187 1.27987 0.43589 0.408087 0.0177245 0.0202566 0 79.5475
24.7437 1.2799 0.43589 0.408115 0.0177245 0.0202566 0 79.6676
24.7687 1.27992 0.43589 0.408143 0.0177245 0.0202566 0 79.7877
24.7937 1.27995 0.43589 0.40817 0.0177245 0.0202566 0 79.9079
24.8187 1.27998 0.43589 0.408198 0.0177245 0.0202566 0 80.0281
24.8437 1.28001 0.43589 0.408225 0.0177245 0.0202566 0 80.1484
24.8687 1.28003 0.435891 0.408253 0.0177245 0.0202566 0 80.2687
24.8937 1.28006 0.435891 0.40828 0.0177245 0.0202566 0 80.3892
24.9187 1.28009 0.435891 0.408308 0.0177245 0.0202566 0 80.5096
24.9437 1.28012 0.435891 0.408335 0.0177245 0.0202566 0 80.6302
24.9687 1.28014 0.435891 0.408362 0.0177245 0.0202566 0 80.7508
24.9937 1.28017 0.435891 0.408389 0.0177245 0.0202566 0 80.8714
25.0187 1.2802 0.435891 0.408417 0.0177245 0.0202566 0 80.9921
25.0437 1.28023 0.435891 0.408444 0.0177245 0.0202566 0 81.1129
25.0687 1.28025 0.435891 0.408471 0.0177245 0.0202566 0 81.2338
25.0937 1.28028 0.435891 0.408498 0.0177245 0.0202566 0 81.3547
25.1187 1.28031 0.435891 0.408525 0.0177245 0.0202566 0 81.4756
25.1437 1.28033 0.435892 0.408551 0.0177245 0.0202566 0 81.5966
25.1687 1.28036 0.435892 0.408578 0.0177245 0.0202566 0 81.7177
25.1937 1.28039 0.435892 0.408605 0.0177245 0.0202566 0 81.8388
25.2187 1.28042 0.435892 0.408632 0.0177245 0.0202566 0 81.96
25.2437 1.28044 0.435892 0.408658 0.0177245 0.0202566 0 82.0813
25.2687 1.28047 0.435892 0.408685 0.0177245 0.0202566 0 82.2026
25.2937 1.2805 0.435892 0.408712 0.0177245 0.0202566 0 82.324
25.3187 1.28052 0.435892 0.408738 0.0177245 0.0202566 0 82.4454
25.3437 1.28055 0.435892 0.408765 0.0177245 0.0202566 0 82.5669
25.3687 1.28058 0.435892 0.408791 0.0177245 0.0202566 0 82.6885
25.3937 1.2806 0.435892 0.408817 0.0177245 0.0202566 0 82.8101
25.4187 1.28063 0.435893 0.408844 0.0177245 0.0202566 0 82.9318
25.4437 1.28066 0.435893 0.40887 0.0177245 0.0202566 0 83.0535
25.4687 1.28068 0.435893 0.408896 0.0177245 0.0202566 0 83.1753
25.4937 1.28071 0.435893 0.408922 0.0177245 0.0202566 0 83.2971
25.5187 1.28073 0.435893 0.408948 0.0177245 0.0202566 0 83.419
25.5437 1.28076 0.435893 0.408974 0.0177245 0.0202566 0 83.541
25.5687 1.28079 0.435893 0.409 0.0177245 0.0202566 0 83.663
25.5937 1.28081 0.435893 0.409026 0.0177245 0.0202566 0 83.7851
25.6187 1.28084 0.435893 0.409052 0.0177245 0.0202566 0 83.9073
25.6437 1.28086 0.435893 0.409078 0.0177245 0.0202566 0 84.0295
25.6687 1.28089 0.435893 0.409104 0.0177245 0.0202566 0 84.1518
25.6937 1.28092 0.435894 0.40913 0.0177245 0.0202566 0 84.2741
25.7187 1.28094 0.435894 0.409155 0.0177245 0.0202566 0 84.3965
25.7437 1.28097 0.435894 0.409181 0.0177245 0.0202566 0 84.5189
25.7687 1.28099 0.435894 0.409207 0.0177245 0.0202566 0 84.6414
25.7937 1.28102 0.435894 0.409232 0.0177245 0.0202566 0 84.764
25.8187 1.28105 0.435894 0.409258 0.0177245 0.0202566 0 84.8866
25.8437 1.28107 0.435894 0.409283 0.0177245 0.0202566 0 85.0093
25.8687 1.2811 0.435894 0.409309 0.0177245 0.0202566 0 85.132
25.8937 1.28112 0.435894 0.409334 0.0177245 0.0202566 0 85.2548
25.9187 1.28115 0.435894 0.409359 0.0177245 0.0202566 0 85.3777
25.9437 1.28117 0.435894 0.409385 0.0177245 0.0202566 0 85.5006
25.9687 1.2812 0.435894 0.40941 0.0177245 0.0202566 0 85.6236
25.9937 1.28122 0.435895 0.409435 0.0177245 0.0202566 0 85.7466
26.0187 1.28125 0.435895 0.40946 0.0177245 0.0202566 0 85.8697
26.0437 1.28127 0.435895 0.409485 0.0177245 0.0202566 0 85.9929
26.0687 1.2813 0.435895 0.40951 0.0177245 0.0202566 0 86.1161
26.0937 1.28132 0.435895 0.409535 0.0177245 0.0202566 0 86.2393
26.1187 1.28135 0.435895 0.40956 0.0177245 0.0202566 0 86.3627
26.1437 1.28138 0.435895 0.409585 0.0177245 0.0202566 0 86.4861
26.1687 1.2814 0.435895 0.40961 0.0177245 0.0202566 0 86.6095
26.1937 1.28143 0.435895 0.409635 0.0177245 0.0202566 0 86.733
26.2187 1.28145 0.435895 0.40966 0.0177245 0.0202566 0 86.8566
26.2437 1.28147 0.435895 0.409684 0.0177245 0.0202566 0 86.9802
26.2687 1.2815 0.435895 0.409709 0.0177245 0.0202566 0 87.1039
26.2937 1.28152 0.435896 0.409733 0.0177245 0.0202566 0 87.2276
26.3187 1.28155 0.435896 0.409758 0.0177245 0.0202566 0 87.3514
26.3437 1.28157 0.435896 0.409783 0.0177245 0.0202566 0 87.4753
26.3687 1.2816 0.435896 0.409807 0.0177245 0.0202566 0 87.5992
26.3937 1.28162 0.435896 0.409831 0.0177245 0.0202566 0 87.7232
26.4187 1.28165 0.435896 0.409856 0.0177245 0.0202566 0 87.8472
26.4437 1.28167 0.435896 0.40988 0.0177245 0.0202566 0 87.9713
26.4687 1.2817 0.435896 0.409904 0.0177245 0.0202566 0 88.0954
26.4937 1.28172 0.435896 0.409929 0.0177245 0.0202566 0 88.2197
26.5187 1.28175 0.435896 0.409953 0.0177245 0.0202566 0 88.3439
26.5437 1.28177 0.435896 0.409977 0.0177245 0.0202566 0 88.4682
26.5687 1.28179 0.435896 0.410001 0.0177245 0.0202566 0 88.5926
26.5937 1.28182 0.435896 0.410025 0.0177245 0.0202566 0 88.7171
26.6187 1.28184 0.435897 0.410049 0.0177245 0.0202566 0 88.8416
26.6437 1.28187 0.435897 0.410073 0.0177245 0.0202566 0 88.9661
26.6687 1.28189 0.435897 0.410097 0.0177245 0.0202566 0 89.0907
26.6937 1.28191 0.435897 0.410121 0.0177245 0.0202566 0 89.2154
26.7187 1.28194 0.435897 0.410145 0.0177245 0.0202566 0 89.3401
26.7437 1.28196 0.435897 0.410169 0.0177245 0.0202566 0 89.4649
26.7687 1.28199 0.435897 0.410192 0.0177245 0.0202566 0 89.5898
26.7937 1.28201 0.435897 0.410216 0.0177245 0.0202566 0 89.7147
26.8187 1.28203 0.435897 0.41024 0.0177245 0.0202566 0 89.8397
26.8437 1.28206 0.435897 0.410263 0.0177245 0.0202566 0 89.9647
26.8687 1.28208 0.435897 0.410287 0.0177245 0.0202566 0 90.0898
26.8937 1.28211 0.435897 0.410311 0.0177245 0.0202566 0 90.2149
26.9187 1.28213 0.435897 0.410334 0.0177245 0.0202566 0 90.3401
26.9437 1.28215 0.435898 0.410358 0.0177245 0.0202566 0 90.4653
26.9687 1.28218 0.435898 0.410381 0.0177245 0.0202566 0 90.5907
26.9937 1.2822 0.435898 0.410404 0.0177245 0.0202566 0 90.716
27.0187 1.28222 0.435898 0.410428 0.0177245 0.0202566 0 90.8414
27.0437 1.28225 0.435898 0.410451 0.0177245 0.0202566 0 90.9669
27.0687 1.28227 0.435898 0.410474 0.0177245 0.0202566 0 91.0925
27.0937 1.28229 0.435898 0.410497 0.0177245 0.0202566 0 91.2181
27.1187 1.28232 0.435898 0.410521 0.0177245 0.0202566 0 91.3437
27.1437 1.28234 0.435898 0.410544 0.0177245 0.0202566 0 91.4694
27.1687 1.28236 0.435898 0.410567 0.0177245 0.0202566 0 91.5952
27.1937 1.28239 0.435898 0.41059 0.0177245 0.0202566 0 91.721
27.2187 1.28241 0.435898 0.410613 0.0177245 0.0202566 0 91.8469
27.2437 1.28243 0.435898 0.410636 0.0177245 0.0202566 0 91.9729
27.2687 1.28246 0.435898 0.410659 0.0177245 0.0202566 0 92.0989
27.2937 1.28248 0.435899 0.410681 0.0177245 0.0202566 0 92.2249
27.3187 1.2825 0.435899 0.410704 0.0177245 0.0202566 0 92.3511
27.3437 1.28252 0.435899 0.410727 0.0177245 0.0202566 0 92.4772
27.3687 1.28255 0.435899 0.41075 0.0177245 0.0202566 0 92.6035
27.3937 1.28257 0.435899 0.410772 0.0177245 0.0202566 0 92.7298
27.4187 1.28259 0.435899 0.410795 0.0177245 0.0202566 0 92.8561
27.4437 1.28262 0.435899 0.410818 0.0177245 0.0202566 0 92.9825
27.4687 1.28264 0.435899 0.41084 0.0177245 0.0202566 0 93.109
27.4937 1.28266 0.435899 0.410863 0.0177245 0.0202566 0 93.2355
27.5187 1.28268 0.435899 0.410885 0.0177245 0.0202566 0 93.3621
27.5437 1.28271 0.435899 0.410908 0.0177245 0.0202566 0 93.4887
27.5687 1.28273 0.435899 0.41093 0.0177245 0.0202566 0 93.6154
27.5937 1.28275 0.435899 0.410953 0.0177245 0.0202566 0 93.7421
27.6187 1.28277 0.435899 0.410975 0.0177245 0.0202566 0 93.869
27.6437 1.2828 0.4359 0.410997 0.0177245 0.0202566 0 93.9958
27.6687 1.28282 0.4359 0.411019 0.0177245 0.0202566 0 94.1227
27.6937 1.28284 0.4359 0.411042 0.0177245 0.0202566 0 94.2497
27.7187 1.28286 0.4359 0.411064 0.0177245 0.0202566 0 94.3767
27.7437 1.28289 0.4359 0.411086 0.0177245 0.0202566 0 94.5038
27.7687 1.28291 0.4359 0.411108 0.0177245 0.0202566 0 94.631
27.7937 1.28293 0.4359 0.41113 0.0177245 0.0202566 0 94.7582
27.8187 1.28295 0.4359 0.411152 0.0177245 0.0202566 0 94.8855
27.8437 1.28297 0.4359 0.411174 0.0177245 0.0202566 0 95.0128
27.8687 1.283 0.4359 0.411196 0.0177245 0.0202566 0 95.1401
27.8937 1.28302 0.4359 0.411218 0.0177245 0.0202566 0 95.2676
27.9187 1.28304 0.4359 0.41124 0.0177245 0.0202566 0 95.3951
27.9437 1.28306 0.4359 0.411262 0.0177245 0.0202566 0 95.5226
27.9687 1.28308 0.4359 0.411283 0.0177245 0.0202566 0 95.6502
27.9937 1.28311 0.4359 0.411305 0.0177245 0.0202566 0 95.7779
28.0187 1.28313 0.435901 0.411327 0.0177245 0.0202566 0 95.9056
28.0437 1.28315 0.435901 0.411349 0.0177245 0.0202566 0 96.0334
28.0687 1.28317 0.435901 0.41137 0.0177245 0.0202566 0 96.1612
28.0937 1.28319 0.435901 0.411392 0.0177245 0.0202566 0 96.2891
28.1187 1.28321 0.435901 0.411413 0.0177245 0.0202566 0 96.417
28.1437 1.28324 0.435901 0.411435 0.0177245 0.0202566 0 96.545
28.1687 1.28326 0.435901 0.411456 0.0177245 0.0202566 0 96.6731
28.1937 1.28328 0.435901 0.411478 0.0177245 0.0202566 0 96.8012
28.2187 1.2833 0.435901 0.411499 0.0177245 0.0202566 0 96.9294
28.2437 1.28332 0.435901 0.411521 0.0177245 0.0202566 0 97.0576
28.2687 1.28334 0.435901 0.411542 0.0177245 0.0202566 0 97.1859
28.2937 1.28337 0.435901 0.411563 0.0177245 0.0202566 0 97.3142
28.3187 1.28339 0.435901 0.411585 0.0177245 0.0202566 0 97.4426
28.3437 1.28341 0.435901 0.411606 0.0177245 0.0202566 0 97.5711
28.3687 1.28343 0.435901 0.411627 0.0177245 0.0202566 0 97.6996
28.3937 1.28345 0.435901 0.411648 0.0177245 0.0202566 0 97.8281
28.4187 1.28347 0.435902 0.411669 0.0177245 0.0202566 0 97.9568
28.4437 1.28349 0.435902 0.41169 0.0177245 0.0202566 0 98.0854
28.4687 1.28351 0.435902 0.411711 0.0177245 0.0202566 0 98.2142
28.4937 1.28354 0.435902 0.411732 0.0177245 0.0202566 0 98.343
28.5187 1.28356 0.435902 0.411753 0.0177245 0.0202566 0 98.4718
28.5437 1.28358 0.435902 0.411774 0.0177245 0.0202566 0 98.6007
28.5687 1.2836 0.435902 0.411795 0.0177245 0.0202566 0 98.7297
28.5937 1.28362 0.435902 0.411816 0.0177245 0.0202566 0 98.8587
28.6187 1.28364 0.435902 0.411837 0.0177245 0.0202566 0 98.9878
28.6437 1.28366 0.435902 0.411858 0.0177245 0.0202566 0 99.1169
28.6687 1.28368 0.435902 0.411878 0.0177245 0.0202566 0 99.2461
28.6937 1.2837 0.435902 0.411899 0.0177245 0.0202566 0 99.3753
28.7187 1.28372 0.435902 0.41192 0.0177245 0.0202566 0 99.5046
28.7437 1.28374 0.435902 0.41194 0.0177245 0.0202566 0 99.634
28.7687 1.28377 0.435902 0.411961 0.0177245 0.0202566 0 99.7634
28.7937 1.28379 0.435902 0.411981 0.0177245 0.0202566 0 99.8928
28.8187 1.28381 0.435903 0.412002 0.0177245 0.0202566 0 100.022
28.8437 1.28383 0.435903 0.412023 0.0177245 0.0202566 0 100.152
28.8687 1.28385 0.435903 0.412043 0.0177245 0.0202566 0 100.282
