86.5 0.436661 0.0085094 0.364696 0.00814658 0.308839 0.00789605 0.271276 0.00765332 
87.5 0.386894 0.00887172 0.322309 0.00850309 0.276448 0.00828543 0.243064 0.00806074 
88.5 0.350931 0.00910532 0.288077 0.00858282 0.241404 0.00819839 0.209923 0.00792797 
89.5 0.309845 0.00931287 0.253933 0.008771 0.215183 0.00841812 0.186445 0.00810591 
90.5 0.258576 0.00942662 0.210594 0.00887653 0.177808 0.00842424 0.155138 0.00805914 
91.5 0.203953 0.00961968 0.162705 0.00873203 0.133203 0.00816926 0.110686 0.00757037 
92.5 0.174392 0.0101112 0.144226 0.00940138 0.118338 0.00885748 0.102533 0.00835992 
93.5 0.119035 0.00973741 0.0965764 0.00907707 0.0749194 0.00799159 0.060442 0.00729813 
94.5 0.040568 0.0100015 0.0303576 0.00920611 0.0246012 0.00810362 0.0204033 0.00705198 
95.5 0.0389163 0.00939547 0.0286925 0.00870431 0.0220148 0.00851081 0.0213152 0.0079403 
96.5 0.0150009 0.0149972 0.00795057 0.00794857 0.00358121 0.00358032 0.00165087 0.00165046 
97.5 0 0 0 0 0 0 0 0 
98.5 0 0 0 0 0 0 0 0 
99.5 0 0 0 0 0 0 0 0 
